customer_id,event,value,time
2e8c6f012b6a49208dd76bf9428c4342,transaction,{'amount': 1.09},630
e82b833c88b84840af1f58d7e006579a,transaction,{'amount': 655.92},630
e82b833c88b84840af1f58d7e006579a,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
8b9658d02943407d8e014a9bc971a3d5,transaction,{'amount': 13.52},630
75b137f86e5c480e95aa83c097eb1d5a,transaction,{'amount': 14.65},630
75b137f86e5c480e95aa83c097eb1d5a,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
b3f0dd657399447e9a96247f9043a055,offer viewed,{'offer id': '9b98b8c7a33c4b65b9aebfe6a799e6d9'},630
ba8457f994234f27bb0703e60518ba26,transaction,{'amount': 8.88},630
0141d3870a424c03a20390040efad826,transaction,{'amount': 1.48},630
45407d4bb6de4e7da3302f931eaa0e87,transaction,{'amount': 3.98},630
8920a6cf47f04be299c12ac6dc43b925,offer viewed,{'offer id': 'f19421c1d4aa40978ebb69ca19b0e20d'},630
a60c0dfc92be47b3ac8644eaede4bb15,transaction,{'amount': 16.71},630
a60c0dfc92be47b3ac8644eaede4bb15,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
e3d0e74404154aebbce117755841ba91,transaction,{'amount': 15.1},630
7d14c8ecf4ed4f0e8b817a8614bfaaa4,transaction,{'amount': 1.65},630
088fe373367145d291e5b03d483accd7,transaction,{'amount': 0.53},630
d3120674fcdd484eb43f38efb9605657,transaction,{'amount': 3.7199999999999998},630
f134a93f241045919fdd0a666356acf2,transaction,{'amount': 14.32},630
406324ecb02d4fb6997b78e9455bc659,transaction,{'amount': 5.0},630
406324ecb02d4fb6997b78e9455bc659,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",630
57a2291de4f345559c87899f2dc8d3d6,transaction,{'amount': 6.45},630
9b1868a4c4f24b1a8d0e313eb5a6f014,transaction,{'amount': 1.51},630
2a13705c79fd44bc91207deb5374b7ad,transaction,{'amount': 6.18},630
cfe1dbd54f1549da8ce88b453d8d5b8b,transaction,{'amount': 7.09},630
e310e9f6786542ada91065a691449674,transaction,{'amount': 0.96},630
c20df4c48430421fb2b738cce8ae8f71,transaction,{'amount': 5.54},630
0342c7c449a84440b3f7a80ad095761a,transaction,{'amount': 11.07},630
e72ad19d4f6c4827b69b55c5e3a55bba,transaction,{'amount': 19.65},630
97a351eb00294a7eb63ebdadc0337bdc,transaction,{'amount': 4.01},630
40c7f044b1cb4eda9de3789b08025b7e,transaction,{'amount': 22.49},630
32fedc747de04e508c6a538f78b130f0,transaction,{'amount': 2.6},630
eeb42b5e6a294295b3628a20ff72bbc6,transaction,{'amount': 0.05},630
49a0367c0c93404e808c77f423759eff,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},630
e16113930fb347f8bb53f808fbd646eb,transaction,{'amount': 1.45},630
42c904a1bc8a4791a42ae78ac03682f6,transaction,{'amount': 9.01},630
b407f333c549478b9ea0336e2db4bfa5,offer viewed,{'offer id': '5a8bc65990b245e5a138643cd4eb9837'},630
dc4906f1e1a0416cb955689ba144a59b,transaction,{'amount': 5.88},630
3332985e282b4de49efb1becced8d9cb,transaction,{'amount': 1.19},630
f6b4a4ddc2104e988d9d3beff64858b5,transaction,{'amount': 15.89},630
d9fe5747442946ce86bb5f0c03bf1e2b,transaction,{'amount': 1.19},630
d18070f6b5d64907b1ffbbb8ae72e6c0,transaction,{'amount': 0.17},630
166cb562db664b1b9058d8d12667697f,transaction,{'amount': 10.29},630
166cb562db664b1b9058d8d12667697f,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
b2a0d079816c4fa5b3a6797d26fec93f,transaction,{'amount': 14.57},630
b2a0d079816c4fa5b3a6797d26fec93f,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
74aaf7e635f140ca8316d5b5071b57dc,transaction,{'amount': 19.22},630
74aaf7e635f140ca8316d5b5071b57dc,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
2b1f7d53e01c4e22bb65d4551fdb03ab,transaction,{'amount': 2.43},630
56a80c7c0d0947948e12441d5ee8d0ab,transaction,{'amount': 6.75},630
56a80c7c0d0947948e12441d5ee8d0ab,offer completed,"{'offer_id': 'f19421c1d4aa40978ebb69ca19b0e20d', 'reward': 5}",630
3af42d89de7447a4a49de71b9247b8d3,offer viewed,{'offer id': '9b98b8c7a33c4b65b9aebfe6a799e6d9'},630
3af42d89de7447a4a49de71b9247b8d3,transaction,{'amount': 17.49},630
3af42d89de7447a4a49de71b9247b8d3,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
60ce7058fd174a128b48371bd1dbd61b,offer viewed,{'offer id': '0b1e1539f2cc45b7b9fa7c272da2e1d7'},630
60ce7058fd174a128b48371bd1dbd61b,transaction,{'amount': 1.63},630
0a5cf2f85cab44efbb4124d5410ee671,offer viewed,{'offer id': '3f207df678b143eea3cee63160fa8bed'},630
b1cb97cf06864dc69bfff52d7413f067,transaction,{'amount': 2.43},630
52ca1a63c646427d8fe5b1c2c633c86c,transaction,{'amount': 12.17},630
52ca1a63c646427d8fe5b1c2c633c86c,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
52ca1a63c646427d8fe5b1c2c633c86c,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
832a77a5875c4de7bcf915d64ae58df2,transaction,{'amount': 1.12},630
9bd021eefb3647d3b18ddb27cf44217c,transaction,{'amount': 4.04},630
469b32f79f5f4c9ca6f05ddabc6ba6e0,transaction,{'amount': 18.03},630
469b32f79f5f4c9ca6f05ddabc6ba6e0,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
3001246acc004275b4a08a37fa8785fd,offer viewed,{'offer id': '3f207df678b143eea3cee63160fa8bed'},630
36ea4804e0ae4172a87bdde21e91d360,transaction,{'amount': 14.99},630
36ea4804e0ae4172a87bdde21e91d360,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",630
36ea4804e0ae4172a87bdde21e91d360,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
46e3831f06254440a99bf4c371e378ff,transaction,{'amount': 1.19},630
04e34b1c5fe64fbcb76bfe47ebbbf015,transaction,{'amount': 18.34},630
52e27ce4fb99466dab3e0666e10dc0e8,transaction,{'amount': 0.84},630
28572d280d7d444797645548193497b7,transaction,{'amount': 0.86},630
8c18674fcab8435ba2df85716cfad9ed,transaction,{'amount': 18.34},630
8c18674fcab8435ba2df85716cfad9ed,offer completed,"{'offer_id': '4d5c57ea9a6940dd891ad53e9dbe8da0', 'reward': 10}",630
c7271506fe0e40f69f01666994b1dcf5,transaction,{'amount': 19.85},630
f6596a81170849ba8a6e7a57a7df858f,transaction,{'amount': 3.23},630
d272e201f4e64fdbb129337e4139d812,transaction,{'amount': 17.92},630
4ca0653cb7bc425b9689f79226a59be7,transaction,{'amount': 25.69},630
dfbaa2d903cd45aabedbc695e7995664,transaction,{'amount': 7.08},630
dfbaa2d903cd45aabedbc695e7995664,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
dfbaa2d903cd45aabedbc695e7995664,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
57b7fde2c00c4927b78dcb591ea7bd2f,transaction,{'amount': 8.88},630
a31bed7e7b87445a99950cc805ad7cbb,transaction,{'amount': 1.01},630
56a55d6511be4a808bacbee058fa71e2,transaction,{'amount': 0.92},630
5c8f38fcda98451e9d6d3f8df0598846,offer viewed,{'offer id': '2906b810c7d4411798c6938adc9daaa5'},630
3b064d30a3ac42fc98f90021af70557e,transaction,{'amount': 7.17},630
8ae49e01c5cc4029ad3758b6081b3bfd,transaction,{'amount': 0.84},630
3d74fcd396a24a9e8662c81315e26cdb,transaction,{'amount': 3.81},630
3d74fcd396a24a9e8662c81315e26cdb,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",630
e0086a6c57d24c62b5ff856b46c61dff,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},630
fa75661c3aa848ea9090b77c9ecf37b6,transaction,{'amount': 1.45},630
b29016b5216b48309deb6b3f0cc2098a,transaction,{'amount': 23.69},630
4c5b17e8e7d2417eaa10cdfb3bb89214,offer viewed,{'offer id': '9b98b8c7a33c4b65b9aebfe6a799e6d9'},630
4c5b17e8e7d2417eaa10cdfb3bb89214,transaction,{'amount': 11.65},630
a51d258ed1294892b4956420b2158925,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},630
4c4367386def4953b29bf9248de2d950,transaction,{'amount': 3.64},630
7121aa6e546f47beb9fe2642fc49a4d1,offer viewed,{'offer id': '0b1e1539f2cc45b7b9fa7c272da2e1d7'},630
a8b913d815824bdcbd3fad4533fdadbb,transaction,{'amount': 6.65},630
7bdffd5958b345c89b2d48544c9c6917,offer viewed,{'offer id': 'f19421c1d4aa40978ebb69ca19b0e20d'},630
39e169565ff64c0796f8136fb9ba08d9,transaction,{'amount': 9.2},630
ba5f8967f25141a8b9c153effd96faf2,transaction,{'amount': 0.53},630
c3e718f19d2849cf929843122faa4247,transaction,{'amount': 18.93},630
c3e718f19d2849cf929843122faa4247,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
d93aac1763804476bac97bbf6b76017f,transaction,{'amount': 2.13},630
86e9d338b85b4177b369fe6b0ad4fed3,transaction,{'amount': 0.17},630
f01cf2aef4e140a8aa9c3238eb40985f,transaction,{'amount': 26.97},630
f01cf2aef4e140a8aa9c3238eb40985f,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
3a16f36ede6d41b8b2ff466de14b32d2,transaction,{'amount': 9.52},630
d930673b135b4ef38943a9acc93e5f81,transaction,{'amount': 15.25},630
0abc1b42c9bb48398c8b774e1be725bc,transaction,{'amount': 4.94},630
e29d736de59d41ec94b7f0793e32eb5c,transaction,{'amount': 16.78},630
e29d736de59d41ec94b7f0793e32eb5c,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",630
9f4e4b4ff3f84ab7ab7f7e695a967052,transaction,{'amount': 0.5},630
6c7327b693134629b2e5d1ab778d630b,transaction,{'amount': 25.88},630
6c7327b693134629b2e5d1ab778d630b,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
8c17a1d5a98343ebac53d9aac99aeb42,offer viewed,{'offer id': 'ae264e3637204a6fb9bb56bc8210ddfd'},630
aab3fcd70ca74dd59cf056d61b70e906,transaction,{'amount': 10.84},630
354463459f134bd3874bd62d9b1f3625,transaction,{'amount': 26.25},630
354463459f134bd3874bd62d9b1f3625,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",630
4f922af2b5da42cf9d6dafa0a95fc0ac,transaction,{'amount': 7.1},630
336120016f7a436fae04b6859f991d38,transaction,{'amount': 7.43},630
9e2bfae4d1064d93968843fbdcbcc5be,transaction,{'amount': 0.27},630
f8d47095f4a5472abc9065b7ec74fbc7,transaction,{'amount': 13.68},630
14c1ac91fa394e92914df905706b04fb,transaction,{'amount': 0.75},630
19066baab0914321ac859af0eb741c8d,transaction,{'amount': 4.31},630
0679b66105224a0c960efdb95f19ee1d,transaction,{'amount': 0.36},630
16afd8e1303e4b01a889aadc26651711,offer viewed,{'offer id': '2906b810c7d4411798c6938adc9daaa5'},630
aca8c903aaf54ff5b9fd388f8fd0a013,transaction,{'amount': 2.43},630
c29c5989f2dd444080daae5a0f6db71a,offer viewed,{'offer id': 'f19421c1d4aa40978ebb69ca19b0e20d'},630
c29c5989f2dd444080daae5a0f6db71a,transaction,{'amount': 6.68},630
c29c5989f2dd444080daae5a0f6db71a,offer completed,"{'offer_id': 'f19421c1d4aa40978ebb69ca19b0e20d', 'reward': 5}",630
5fbc47b113ec43128e5dca58dba9a1ed,transaction,{'amount': 0.41000000000000003},630
1d832bb5ffc6420ea7cea524ccdd45e1,transaction,{'amount': 1.62},630
66742f0ef36d41a49051a0ec0caece82,transaction,{'amount': 34.23},630
66742f0ef36d41a49051a0ec0caece82,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",630
ee97fbfe90d74ca4b9c94bbbb445473b,transaction,{'amount': 11.4},630
ee97fbfe90d74ca4b9c94bbbb445473b,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
ee97fbfe90d74ca4b9c94bbbb445473b,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
462bee4de62b4c5bad10ae72d93616ec,transaction,{'amount': 15.17},630
92f94da735e7478792a90bd4ebae3e75,offer viewed,{'offer id': '9b98b8c7a33c4b65b9aebfe6a799e6d9'},630
c70d70b851804e38abd364582d7a5798,transaction,{'amount': 22.49},630
c70d70b851804e38abd364582d7a5798,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",630
c70d70b851804e38abd364582d7a5798,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",630
d8d2466b53034391b840556be4b1be2c,transaction,{'amount': 15.61},630
d8d2466b53034391b840556be4b1be2c,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
e9641ed9e2c743889ae3e96f528ef459,transaction,{'amount': 14.02},630
ae7f166083dd4a5eabca0d526fb246b2,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},630
6da8765ed47745959fd67865d3799206,transaction,{'amount': 16.39},630
7c28c02a5067425dbaf0533a7bb4b053,transaction,{'amount': 13.33},630
7c28c02a5067425dbaf0533a7bb4b053,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",630
7c28c02a5067425dbaf0533a7bb4b053,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",630
388479e5ead248eb8c663a0015615c47,transaction,{'amount': 1.58},630
d27bd552c2504a028f4b8880b9a83128,transaction,{'amount': 4.16},630
224afdf57c184294952f3ba48bddfd0d,transaction,{'amount': 5.05},630
93668cdc66e24e769b363e4e7692056b,transaction,{'amount': 1.2},630
b58d26df696c47b8af3a0e5ea2974b37,offer viewed,{'offer id': '3f207df678b143eea3cee63160fa8bed'},630
4f17683973c440d6a4775e796ed14dd3,offer viewed,{'offer id': '9b98b8c7a33c4b65b9aebfe6a799e6d9'},630
2538662ed6de430bbfffbc230a12d740,transaction,{'amount': 9.51},630
a0c01c81a4e64b869ca3a2860d6dc004,transaction,{'amount': 10.35},630
65e5f48999544aedada20102086918f7,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},630
fdcb232e66d8452d9cd914e2770c9a00,transaction,{'amount': 1.8399999999999999},630
93839b784d384460a7c6595bba45ad96,transaction,{'amount': 4.43},630
3ccc9efe36dc4f13a8a5fc3f3f655f2a,offer viewed,{'offer id': 'f19421c1d4aa40978ebb69ca19b0e20d'},630
5be985879764422ebc1142e867d1bfb0,transaction,{'amount': 1.37},630
35c748fc365a4295a3445fda28fc31b1,offer viewed,{'offer id': '2906b810c7d4411798c6938adc9daaa5'},630
8d099354ae6a46d383876232f54f20b7,offer viewed,{'offer id': '4d5c57ea9a6940dd891ad53e9dbe8da0'},630
acd28ea42ae1436aace2b5724797938e,offer viewed,{'offer id': '0b1e1539f2cc45b7b9fa7c272da2e1d7'},630
3baff2dcedd0478697886626a163903d,transaction,{'amount': 3.67},630
2e3cd445c56249779436d732f8b04e12,transaction,{'amount': 15.38},630
2e3cd445c56249779436d732f8b04e12,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
7dc9f81c5d1542b192c3af2bc70924e1,transaction,{'amount': 7.85},630
7dc9f81c5d1542b192c3af2bc70924e1,offer completed,"{'offer_id': 'f19421c1d4aa40978ebb69ca19b0e20d', 'reward': 5}",630
98e39d45023d4ecabec274f5678d8e61,transaction,{'amount': 10.83},630
98e39d45023d4ecabec274f5678d8e61,offer completed,"{'offer_id': 'f19421c1d4aa40978ebb69ca19b0e20d', 'reward': 5}",630
467aa2e59d2d495aab6f57930ed42cd4,offer viewed,{'offer id': '5a8bc65990b245e5a138643cd4eb9837'},630
b0f1c849756f434281f2fccdc302ee81,offer viewed,{'offer id': '5a8bc65990b245e5a138643cd4eb9837'},630
1b24e887d980450497b631d8756128e6,offer viewed,{'offer id': '2906b810c7d4411798c6938adc9daaa5'},630
04326bc8a2e94fe09557d30388647e52,transaction,{'amount': 4.79},630
1cb38fd0d87f416ebb598072f22a7c66,transaction,{'amount': 1.6400000000000001},630
107e20bafe4c43b9ac081307cb37f9ac,transaction,{'amount': 24.56},630
107e20bafe4c43b9ac081307cb37f9ac,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
2f76a037321141649bffd73c5f661b88,transaction,{'amount': 17.13},630
d1de78d8698c4f9aa413feb3e8441c7d,transaction,{'amount': 19.03},630
d1de78d8698c4f9aa413feb3e8441c7d,offer completed,"{'offer_id': '0b1e1539f2cc45b7b9fa7c272da2e1d7', 'reward': 5}",630
794c8bf1fe184162a739c835a168d6c0,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},630
6e98e2519dec4e7d843ed4df0261b401,transaction,{'amount': 2.24},630
d21695d2bc29410dbd4a3faa758b0528,offer viewed,{'offer id': 'f19421c1d4aa40978ebb69ca19b0e20d'},630
c9a9a35f60bd4fa0a56d5b12d1ba1ed3,offer viewed,{'offer id': 'ae264e3637204a6fb9bb56bc8210ddfd'},630
c9a9a35f60bd4fa0a56d5b12d1ba1ed3,transaction,{'amount': 1.8399999999999999},630
6b3371ef96d4438ea6f987ebd0f4c4f4,transaction,{'amount': 34.63},630
e2fa490b0c9f44228ba46919ba32958c,transaction,{'amount': 2.36},630
664f862d4d7b4d779778bf49d694697f,transaction,{'amount': 36.38},630
c754e0a81d6b4b66a7a4f8477f96f29a,transaction,{'amount': 11.65},630
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,{'amount': 1.77},630
ba620885e51c4b0ea64a4f61daad494f,transaction,{'amount': 17.11},630
1a1b7a0a9c6a400f837c4c06a41bf2e5,transaction,{'amount': 0.93},630
fb49cd007a49481c939453026dd017e4,transaction,{'amount': 30.65},630
0e7dbeabb5bb42ccafdca4aa7f155485,transaction,{'amount': 1.88},630
64257cb56316491fae38e62f2687a66c,transaction,{'amount': 1.71},630
f2cff957aa144088b8d71dd9546cdd00,transaction,{'amount': 24.74},630
f2cff957aa144088b8d71dd9546cdd00,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",630
d1477e69857f42d18929f6f29b3be427,transaction,{'amount': 2.25},630
f367a50b86d049799bbb0eb645ee834c,transaction,{'amount': 1.56},630
4a4d6200c3fb49ffa5a6cb3fbb19073d,transaction,{'amount': 23.88},630
4a4d6200c3fb49ffa5a6cb3fbb19073d,offer completed,"{'offer_id': 'ae264e3637204a6fb9bb56bc8210ddfd', 'reward': 10}",630
5d6fe66ee0764083ba82abc7af9f7a97,transaction,{'amount': 2.5},630
90596138fff840eea528be9100e00f09,transaction,{'amount': 16.9},630
d77c7af5ddae45138fd6a6f427d53766,transaction,{'amount': 5.19},630
1c35792f115f4d06b138a63edf84ee4d,offer viewed,{'offer id': '5a8bc65990b245e5a138643cd4eb9837'},630
122c0c2a3c2540848f8c3fdc37e97639,transaction,{'amount': 9.39},630
f653cf2d8bba42d0a53c2937ee2e5893,transaction,{'amount': 5.86},630
f653cf2d8bba42d0a53c2937ee2e5893,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",630
f653cf2d8bba42d0a53c2937ee2e5893,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",630
ca45ee1883624304bac1e4c8a114f045,transaction,{'amount': 0.05},630
79edb810789c447e8d212a324b44cc16,transaction,{'amount': 7.99},630
38fe809add3b4fcf9315a9694bb96ff5,transaction,{'amount': 2.14},636
5917d13f6fa04286abdf95f4d5cefb1e,transaction,{'amount': 24.99},636
5917d13f6fa04286abdf95f4d5cefb1e,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",636
81ac76e4f2fe4a6bb5ebdc0f19cecc56,transaction,{'amount': 0.88},636
b7a66e629b134079a9bc7120c7b9947b,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},636
d8af520c4a8a4c77b921098d7d838c4d,offer viewed,{'offer id': 'f19421c1d4aa40978ebb69ca19b0e20d'},636
faf74115a43b4f718f4d4c0de116ee8a,transaction,{'amount': 1.99},636
9d8d6bb2fc544a9c802888971ee3e8b1,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},636
6e04a90a0e074496b5f229eb1f553433,transaction,{'amount': 1.19},636
816afd4505d047cf893275fbfe825590,transaction,{'amount': 4.95},636
21c73d53e2a74bb1b4dc172bff2b1aad,transaction,{'amount': 14.39},636
0ac5ffb0f1624297a453494b845e1a91,transaction,{'amount': 3.87},636
37a97f6e09784a07bbb67bc6539f1a00,transaction,{'amount': 13.81},636
0c89378f14804b42b6e63e4dc26e8d3e,transaction,{'amount': 48.1},636
4d15a2a5ac134c58971b910b859bec24,transaction,{'amount': 9.12},636
a9ecb39d93d74696a9d6ddd5355329ff,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},636
32189735a963491082e35dd4c3221690,transaction,{'amount': 17.38},636
341276cb09ac42ad8473be091b52b082,transaction,{'amount': 21.19},636
2f442d5255324bbd9438b8a213544532,transaction,{'amount': 30.89},636
97b2476046874de3975e8feee95a1f98,transaction,{'amount': 14.17},636
0e4e14ea66044a9eaee0b5efbff6ca62,transaction,{'amount': 10.35},636
e89dce9d75634dc5bf1df0a0cea0f316,transaction,{'amount': 7.83},636
676506bad68e4161b9bbaffeb039626b,transaction,{'amount': 17.2},636
676506bad68e4161b9bbaffeb039626b,offer completed,"{'offer_id': '9b98b8c7a33c4b65b9aebfe6a799e6d9', 'reward': 5}",636
68081ac19eae44ba99b47c8e1d4161a4,transaction,{'amount': 16.36},636
b268f71b99b94e1485ed1ccd4c20007b,transaction,{'amount': 23.44},636
01e8739670a042b3877f8e843bdf55a7,transaction,{'amount': 19.71},636
e6590c7f954f4ff482c069b45070b351,transaction,{'amount': 3.63},636
be2b393781594f4da055ef99b4d95e48,transaction,{'amount': 18.0},636
7da4476ec7234c0fa8f05d2336669212,transaction,{'amount': 25.82},636
a0f63f6e1285445dbbdcc5d4943c843f,transaction,{'amount': 11.62},636
8087cbb0e8f642f793142adfeabda2fb,transaction,{'amount': 2.18},636
4cce01bbc3d742c994f654f8c1ecd6b4,transaction,{'amount': 0.32},636
dce9bfaf37e64b75b5c40866cfe71c80,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},636
901e3bdd943244ccb87af0ed7dcf0680,transaction,{'amount': 3.17},636
c8503ad4841d45dc9002b4144f4028a5,transaction,{'amount': 1.9100000000000001},636
3115295d227b45ba918d691687350672,transaction,{'amount': 15.37},636
4866a2c8fedd46b98dc2c695f8cc5840,offer viewed,{'offer id': '3f207df678b143eea3cee63160fa8bed'},636
b8dc729c581045a59f2186c210c5a06c,transaction,{'amount': 2.92},636
b8dc729c581045a59f2186c210c5a06c,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",636
6c0c0bacbe0b455c9c0a4ed0f72eb2f9,transaction,{'amount': 19.92},636
8e9cc6311a2e450c9d95f98f1f10c17e,transaction,{'amount': 2.01},636
ec290c4f5c204a4c85f256ee190bd583,transaction,{'amount': 20.73},636
d60b6ba27b854d82a66e92c81cc776ef,transaction,{'amount': 0.07},636
62db888b21974136981082c0b8ec6d64,transaction,{'amount': 5.0},636
10c4dfe0dd3940a4bc00b19c3e750764,offer viewed,{'offer id': '4d5c57ea9a6940dd891ad53e9dbe8da0'},636
ec5800ee8ae040708487b6473b1fbefc,offer viewed,{'offer id': '2298d6c36e964ae4a3e7e9706d1fb8c2'},636
3d63a807a77c4a5686a7515f65bb86a6,transaction,{'amount': 6.55},636
3d63a807a77c4a5686a7515f65bb86a6,offer completed,"{'offer_id': 'f19421c1d4aa40978ebb69ca19b0e20d', 'reward': 5}",636
7e527b19f70b4aeeb1e99ed78aca1598,transaction,{'amount': 17.97},636
ae37927ce8524f43b2174b77d89263a3,transaction,{'amount': 8.24},636
ae37927ce8524f43b2174b77d89263a3,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",636
bfea1616533f4ca0971407dc5a63b7c7,transaction,{'amount': 11.22},636
8edaf0e1d7e44db4a81f2c3acec22665,transaction,{'amount': 13.57},636
8edaf0e1d7e44db4a81f2c3acec22665,offer completed,"{'offer_id': '2298d6c36e964ae4a3e7e9706d1fb8c2', 'reward': 3}",636
de938b5f2be14afe96fbf02398907c2c,transaction,{'amount': 6.07},636
c9fe2208e4da432898d61a0340743613,offer viewed,{'offer id': 'fafdcd668e3743c1bb461111dcafc2a4'},636
59a12422f837467894ff33fafbc01d70,transaction,{'amount': 4.75},636
149f67791ca9431bb9c27f9f59a4435a,transaction,{'amount': 2.69},636
d72d201be5794279aa716d8ad82b8d90,transaction,{'amount': 12.81},636
f707d8ac81e84b6a82d6ef640ca4a22c,transaction,{'amount': 13.17},636
f707d8ac81e84b6a82d6ef640ca4a22c,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",636
f707d8ac81e84b6a82d6ef640ca4a22c,offer completed,"{'offer_id': 'fafdcd668e3743c1bb461111dcafc2a4', 'reward': 2}",636
ecd3d9913d5b48d2bd60aa7f73fee1cc,transaction,{'amount': 0.24},636
df6fd073309e42ecb1ab53d3daa6e13b,transaction,{'amount': 0.05},636
20260caf2ea641a882c2127ed2073a4e,offer viewed,{'offer id': '2906b810c7d4411798c6938adc9daaa5'},636
c06cbc22ae8d4ce39d8c2cdee4272ace,transaction,{'amount': 26.52},636
ad80753fc9e0485c9e6b1cc9478d827f,transaction,{'amount': 2.81},636
c92ad69c3da742279ca04720545955e0,transaction,{'amount': 2.23},636
1f5c961416e64c5d88098b02b1bdf246,transaction,{'amount': 0.05},636
4c4ef31a68624cbbb92d813c24b1aef8,transaction,{'amount': 33.01},636
4c4ef31a68624cbbb92d813c24b1aef8,offer completed,"{'offer_id': '4d5c57ea9a6940dd891ad53e9dbe8da0', 'reward': 10}",636
050a57f4d675402ba1a06c8c49a4a200,transaction,{'amount': 0.9500000000000001},636
e199fdec031441fb9f1295eb7952be69,transaction,{'amount': 6.02},636
e199fdec031441fb9f1295eb7952be69,offer completed,"{'offer_id': '2906b810c7d4411798c6938adc9daaa5', 'reward': 2}",636
15ab73bf4cc4467db865911592678b38,transaction,{'amount': 3.43},636
0eca500cc9b449f2a134bcd37990d539,transaction,{'amount': 9.4},636
